id,first_name,last_name,age,gender,state,party,email,registered_date,last_voted_date,,,,,,,,,
VOT2684,Janet,Hudson,58,F,ID,Democrat,janet.hudson@email.com,2002-12-08,2024-11-05,,,,,,,,,
VOT2685,Timothy,Spencer,33,M,HI,Republican,timothy.spencer@email.com,2016-04-20,2024-11-05,,,,,,,,,
VOT2686,Pamela,Gardner,46,F,NH,Independent,pamela.gardner@email.com,2008-08-05,2020-11-03,,,,,,,,,
VOT2687,Albert,Stephens,41,M,ME,Democrat,albert.stephens@email.com,2010-01-18,2024-11-05,,,,,,,,,
VOT2688,Virginia,Payne,36,F,RI,Republican,virginia.payne@email.com,2013-05-30,2024-11-05,,,,,,,,,
VOT2689,Jeremy,Pierce,54,M,MT,Independent,jeremy.pierce@email.com,2001-10-12,2022-11-08,,,,,,,,,
VOT269,Jasper,Ramos,45,M,WI,Democrat,jasper.ramos@email.com,2008-04-12,2024-11-05,,,,,,,,,
VOT2690,Frances,Berry,48,F,DE,Democrat,frances.berry@email.com,2007-02-25,2024-11-05,,,,,,,,,
VOT2691,Phillip,Arnold,30,M,SD,Republican,phillip.arnold@email.com,2018-07-08,2024-11-05,,,,,,,,,
VOT2692,Susan,Reynolds,45,F,ND,Independent,susan.reynolds@email.com,2008-11-20,2024-11-05,,,,,,,,,
VOT2693,Louis,Ellis,40,M,AK,Democrat,louis.ellis@email.com,2012-04-02,2020-11-03,,,,,,,,,
VOT2694,Dorothy,Harrison,35,F,VT,Republican,dorothy.harrison@email.com,2014-08-15,2024-11-05,,,,,,,,,
VOT2695,Patrick,Gibson,61,M,WY,Independent,patrick.gibson@email.com,1995-12-28,2024-11-05,,,,,,,,,
VOT2696,Rose,McDonald,44,F,CA,Democrat,rose.mcdonald@email.com,2009-05-10,2022-11-08,,,,,,,,,
VOT2697,Willie,Cruz,28,M,TX,Republican,willie.cruz@email.com,2019-09-22,2024-11-05,,,,,,,,,
VOT2698,Katherine,Marshall,51,F,FL,Independent,katherine.marshall@email.com,2004-02-05,2024-11-05,,,,,,,,,
VOT2699,Terry,Owens,43,M,NY,Democrat,terry.owens@email.com,2009-06-18,2024-11-05,,,,,,,,,
VOT270,Lyla,Reyes,32,F,SC,Republican,lyla.reyes@email.com,2016-08-25,2024-11-05,,,,,,,,,
VOT2700,Amy,Johnston,37,F,PA,Republican,amy.johnston@email.com,2013-10-30,2020-11-03,,,,,,,,,
VOT2701,Harold,Murray,59,M,IL,Independent,harold.murray@email.com,1999-03-15,2024-11-05,,,,,,,,,
VOT2702,Christine,Freeman,32,F,OH,Democrat,christine.freeman@email.com,2016-07-25,2024-11-05,,,,,,,,,
VOT2703,Gerald,Wells,48,M,MI,Republican,gerald.wells@email.com,2007-12-08,2022-11-08,,,,,,,,,
VOT2704,Debra,Webb,45,F,NC,Independent,debra.webb@email.com,2008-04-20,2024-11-05,,,,,,,,,
VOT2705,Arthur,Simpson,38,M,GA,Democrat,arthur.simpson@email.com,2012-08-05,2024-11-05,,,,,,,,,
VOT2706,Jean,Stevens,56,F,VA,Republican,jean.stevens@email.com,2000-01-18,2024-11-05,,,,,,,,,
VOT2707,Bryan,Tucker,34,M,WA,Independent,bryan.tucker@email.com,2015-05-30,2020-11-03,,,,,,,,,
VOT2708,Kathryn,Porter,49,F,AZ,Democrat,kathryn.porter@email.com,2006-10-12,2024-11-05,,,,,,,,,
VOT2709,Austin,Hunter,42,M,MA,Republican,austin.hunter@email.com,2010-02-25,2024-11-05,,,,,,,,,
VOT271,Gavin,Burns,49,M,AL,Independent,gavin.burns@email.com,2006-01-08,2022-11-08,,,,,,,,,
VOT2710,Denise,Hicks,31,F,TN,Independent,denise.hicks@email.com,2017-07-08,2022-11-08,,,,,,,,,
VOT2711,Willie,Crawford,53,M,MO,Democrat,willie.crawford@email.com,2003-11-20,2024-11-05,,,,,,,,,
VOT2712,Rachel,Henry,46,F,MD,Republican,rachel.henry@email.com,2008-04-02,2024-11-05,,,,,,,,,
VOT2713,Aaron,Boyd,39,M,CO,Independent,aaron.boyd@email.com,2011-08-15,2024-11-05,,,,,,,,,
VOT2714,Judy,Mason,60,F,OR,Democrat,judy.mason@email.com,1998-12-28,2020-11-03,,,,,,,,,
VOT2715,Jonathan,Morales,35,M,NV,Republican,jonathan.morales@email.com,2014-05-10,2024-11-05,,,,,,,,,
VOT2716,Carolyn,Kennedy,50,F,CT,Independent,carolyn.kennedy@email.com,2004-09-22,2024-11-05,,,,,,,,,
VOT2717,Eugene,Warren,44,M,NJ,Democrat,eugene.warren@email.com,2009-02-05,2022-11-08,,,,,,,,,
VOT2718,Sara,Dixon,29,F,IN,Republican,sara.dixon@email.com,2018-06-18,2024-11-05,,,,,,,,,
VOT2719,Arthur,Ramos,47,M,WI,Independent,arthur.ramos@email.com,2007-10-30,2024-11-05,,,,,,,,,
VOT272,Arabella,Gordon,38,F,LA,Democrat,arabella.gordon@email.com,2012-05-20,2024-11-05,,,,,,,,,
VOT2720,Madison,Reyes,41,F,SC,Democrat,madison.reyes@email.com,2010-03-15,2024-11-05,,,,,,,,,
VOT2721,Gabriel,Burns,36,M,AL,Republican,gabriel.burns@email.com,2013-07-25,2020-11-03,,,,,,,,,
VOT2722,Samantha,Gordon,55,F,LA,Independent,samantha.gordon@email.com,2001-12-08,2024-11-05,,,,,,,,,
VOT2723,Albert,Shaw,40,M,KY,Democrat,albert.shaw@email.com,2012-04-20,2024-11-05,,,,,,,,,
VOT2724,Patricia,Holmes,32,F,OK,Republican,patricia.holmes@email.com,2016-08-05,2022-11-08,,,,,,,,,
VOT2725,Terry,Rice,48,M,AR,Independent,terry.rice@email.com,2007-01-18,2024-11-05,,,,,,,,,
VOT2726,Amy,Robertson,45,F,IA,Democrat,amy.robertson@email.com,2008-05-30,2024-11-05,,,,,,,,,
VOT2727,Willie,Hunt,38,M,MS,Republican,willie.hunt@email.com,2012-10-12,2024-11-05,,,,,,,,,
VOT2728,Diana,Black,62,F,UT,Independent,diana.black@email.com,1994-02-25,2020-11-03,,,,,,,,,
VOT2729,Gerald,Daniels,43,M,KS,Democrat,gerald.daniels@email.com,2009-07-08,2024-11-05,,,,,,,,,
VOT273,Rowan,Shaw,56,M,KY,Republican,rowan.shaw@email.com,2000-09-30,2024-11-05,,,,,,,,,
VOT2730,Kelly,Palmer,30,F,NE,Republican,kelly.palmer@email.com,2018-11-20,2024-11-05,,,,,,,,,
VOT2731,Peter,Mills,51,M,NM,Independent,peter.mills@email.com,2004-04-02,2022-11-08,,,,,,,,,
VOT2732,Frances,Nichols,46,F,WV,Democrat,frances.nichols@email.com,2008-08-15,2024-11-05,,,,,,,,,
VOT2733,Harold,Grant,37,M,ID,Republican,harold.grant@email.com,2013-12-28,2024-11-05,,,,,,,,,
VOT2734,Judith,Knight,54,F,HI,Independent,judith.knight@email.com,2001-05-10,2024-11-05,,,,,,,,,
VOT2735,Benjamin,Ferguson,41,M,NH,Democrat,benjamin.ferguson@email.com,2010-09-22,2020-11-03,,,,,,,,,
VOT2736,Lauren,Rose,33,F,ME,Republican,lauren.rose@email.com,2016-02-05,2024-11-05,,,,,,,,,
VOT2737,Keith,Stone,49,M,RI,Independent,keith.stone@email.com,2006-06-18,2024-11-05,,,,,,,,,
VOT2738,Julie,Hawkins,44,F,MT,Democrat,julie.hawkins@email.com,2009-10-30,2022-11-08,,,,,,,,,
VOT2739,Carl,Dunn,39,M,DE,Republican,carl.dunn@email.com,2011-03-15,2024-11-05,,,,,,,,,
VOT274,Eloise,Holmes,30,F,OK,Independent,eloise.holmes@email.com,2018-02-15,2024-11-05,,,,,,,,,
VOT2740,Teresa,Sims,58,F,SD,Independent,teresa.sims@email.com,2002-07-25,2024-11-05,,,,,,,,,
VOT2741,Lawrence,Hudson,35,M,ND,Democrat,lawrence.hudson@email.com,2014-12-08,2024-11-05,,,,,,,,,
VOT2742,Gloria,Spencer,47,F,AK,Republican,gloria.spencer@email.com,2007-04-20,2020-11-03,,,,,,,,,
VOT2743,Ralph,Gardner,42,M,VT,Independent,ralph.gardner@email.com,2010-08-05,2024-11-05,,,,,,,,,
VOT2744,Alice,Stephens,28,F,WY,Democrat,alice.stephens@email.com,2019-01-18,2024-11-05,,,,,,,,,
VOT2745,Juan,Payne,52,M,CA,Republican,juan.payne@email.com,2004-05-30,2022-11-08,,,,,,,,,
VOT2746,Donna,Pierce,45,F,TX,Independent,donna.pierce@email.com,2008-10-12,2024-11-05,,,,,,,,,
VOT2747,Ryan,Berry,31,M,FL,Democrat,ryan.berry@email.com,2017-02-25,2024-11-05,,,,,,,,,
VOT2748,Brenda,Arnold,50,F,NY,Republican,brenda.arnold@email.com,2004-07-08,2024-11-05,,,,,,,,,
VOT2749,Scott,Reynolds,43,M,PA,Independent,scott.reynolds@email.com,2009-11-20,2020-11-03,,,,,,,,,
VOT275,Max,Rice,47,M,AR,Democrat,max.rice@email.com,2007-06-28,2020-11-03,,,,,,,,,
VOT2750,Barbara,Ellis,36,F,IL,Democrat,barbara.ellis@email.com,2013-04-02,2024-11-05,,,,,,,,,
VOT2751,Wayne,Harrison,61,M,OH,Republican,wayne.harrison@email.com,1995-08-15,2024-11-05,,,,,,,,,
VOT2752,Nancy,Gibson,30,F,MI,Independent,nancy.gibson@email.com,2018-12-28,2022-11-08,,,,,,,,,
VOT2753,Jerry,McDonald,48,M,NC,Democrat,jerry.mcdonald@email.com,2007-05-10,2024-11-05,,,,,,,,,
VOT2754,Helen,Cruz,44,F,GA,Republican,helen.cruz@email.com,2009-09-22,2024-11-05,,,,,,,,,
VOT2755,Eugene,Marshall,37,M,VA,Independent,eugene.marshall@email.com,2013-02-05,2024-11-05,,,,,,,,,
VOT2756,Mary,Owens,56,F,WA,Democrat,mary.owens@email.com,2000-06-18,2020-11-03,,,,,,,,,
VOT2757,Douglas,Johnston,40,M,AZ,Republican,douglas.johnston@email.com,2012-10-30,2024-11-05,,,,,,,,,
VOT2758,Linda,Murray,34,F,MA,Independent,linda.murray@email.com,2015-03-15,2024-11-05,,,,,,,,,
VOT2759,Randy,Freeman,53,M,TN,Democrat,randy.freeman@email.com,2003-07-25,2022-11-08,,,,,,,,,
VOT276,Isla,Robertson,41,F,IA,Republican,isla.robertson@email.com,2010-11-10,2024-11-05,,,,,,,,,
VOT2760,Sarah,Wells,46,F,MO,Republican,sarah.wells@email.com,2008-12-08,2024-11-05,,,,,,,,,
VOT2761,Howard,Webb,32,M,MD,Independent,howard.webb@email.com,2016-04-20,2024-11-05,,,,,,,,,
VOT2762,Betty,Simpson,49,F,CO,Democrat,betty.simpson@email.com,2006-08-05,2024-11-05,,,,,,,,,
VOT2763,Billy,Stevens,44,M,OR,Republican,billy.stevens@email.com,2009-01-18,2020-11-03,,,,,,,,,
VOT2764,Christine,Tucker,38,F,NV,Independent,christine.tucker@email.com,2012-05-30,2024-11-05,,,,,,,,,
VOT2765,Ronald,Porter,59,M,CT,Democrat,ronald.porter@email.com,1999-10-12,2024-11-05,,,,,,,,,
VOT2766,Jessica,Hunter,41,F,NJ,Republican,jessica.hunter@email.com,2010-02-25,2022-11-08,,,,,,,,,
VOT2767,Kenneth,Hicks,35,M,IN,Independent,kenneth.hicks@email.com,2014-07-08,2024-11-05,,,,,,,,,
VOT2768,Maria,Crawford,51,F,WI,Democrat,maria.crawford@email.com,2004-11-20,2024-11-05,,,,,,,,,
VOT2769,Donald,Henry,46,M,SC,Republican,donald.henry@email.com,2008-04-02,2024-11-05,,,,,,,,,
VOT277,Elliott,Hunt,34,M,MS,Independent,elliott.hunt@email.com,2015-03-22,2024-11-05,,,,,,,,,
VOT2770,Sharon,Boyd,28,F,AL,Independent,sharon.boyd@email.com,2019-08-15,2020-11-03,,,,,,,,,
VOT2771,Frank,Mason,45,M,LA,Democrat,frank.mason@email.com,2008-12-28,2024-11-05,,,,,,,,,
VOT2772,Carol,Morales,42,F,KY,Republican,carol.morales@email.com,2010-05-10,2024-11-05,,,,,,,,,
VOT2773,Larry,Kennedy,37,M,OK,Independent,larry.kennedy@email.com,2013-09-22,2022-11-08,,,,,,,,,
VOT2774,Sandra,Warren,60,F,AR,Democrat,sandra.warren@email.com,1998-02-05,2024-11-05,,,,,,,,,
VOT2775,Edward,Dixon,33,M,IA,Republican,edward.dixon@email.com,2016-06-18,2024-11-05,,,,,,,,,
VOT2776,Laura,Ramos,48,F,MS,Independent,laura.ramos@email.com,2007-10-30,2024-11-05,,,,,,,,,
VOT2777,Mark,Reyes,43,M,UT,Democrat,mark.reyes@email.com,2009-03-15,2020-11-03,,,,,,,,,
VOT2778,Joyce,Burns,39,F,KS,Republican,joyce.burns@email.com,2011-07-25,2024-11-05,,,,,,,,,
VOT2779,Raymond,Gordon,55,M,NE,Independent,raymond.gordon@email.com,2001-12-08,2024-11-05,,,,,,,,,
VOT278,Freya,Black,57,F,UT,Democrat,freya.black@email.com,2000-07-05,2022-11-08,,,,,,,,,
VOT2780,Deborah,Shaw,31,F,NM,Democrat,deborah.shaw@email.com,2017-04-20,2022-11-08,,,,,,,,,
VOT2781,George,Holmes,49,M,WV,Republican,george.holmes@email.com,2006-08-05,2024-11-05,,,,,,,,,
VOT2782,Patricia,Rice,44,F,ID,Independent,patricia.rice@email.com,2009-01-18,2024-11-05,,,,,,,,,
VOT2783,Roger,Robertson,36,M,HI,Democrat,roger.robertson@email.com,2013-05-30,2024-11-05,,,,,,,,,
VOT2784,Kimberly,Hunt,52,F,NH,Republican,kimberly.hunt@email.com,2004-10-12,2020-11-03,,,,,,,,,
VOT2785,Arthur,Black,40,M,ME,Independent,arthur.black@email.com,2012-02-25,2024-11-05,,,,,,,,,
VOT2786,Ruth,Daniels,35,F,RI,Democrat,ruth.daniels@email.com,2014-07-08,2024-11-05,,,,,,,,,
VOT2787,Joseph,Palmer,58,M,MT,Republican,joseph.palmer@email.com,2002-11-20,2022-11-08,,,,,,,,,
VOT2788,Margaret,Mills,46,F,DE,Independent,margaret.mills@email.com,2008-04-02,2024-11-05,,,,,,,,,
VOT2789,Fred,Nichols,29,M,SD,Democrat,fred.nichols@email.com,2018-08-15,2024-11-05,,,,,,,,,
VOT279,Oscar,Daniels,26,M,KS,Republican,oscar.daniels@email.com,2020-11-18,2024-11-05,,,,,,,,,
VOT2790,Carolyn,Grant,47,F,ND,Republican,carolyn.grant@email.com,2007-12-28,2024-11-05,,,,,,,,,
VOT2791,Richard,Knight,41,M,AK,Independent,richard.knight@email.com,2010-05-10,2020-11-03,,,,,,,,,
VOT2792,Janet,Ferguson,38,F,VT,Democrat,janet.ferguson@email.com,2012-09-22,2024-11-05,,,,,,,,,
VOT2793,Timothy,Rose,62,M,WY,Republican,timothy.rose@email.com,1994-02-05,2024-11-05,,,,,,,,,
VOT2794,Pamela,Stone,34,F,CA,Independent,pamela.stone@email.com,2015-06-18,2022-11-08,,,,,,,,,
VOT2795,Albert,Hawkins,50,M,TX,Democrat,albert.hawkins@email.com,2004-10-30,2024-11-05,,,,,,,,,
VOT2796,Virginia,Dunn,45,F,FL,Republican,virginia.dunn@email.com,2008-03-15,2024-11-05,,,,,,,,,
VOT2797,Jeremy,SVOT2200,Teresa,Boyd,42,F,DE,Independent,teresa.boyd@email.com,2010-08-15,2022-11-08,,,,,,,
VOT280,Liliana,Palmer,48,F,NE,Independent,liliana.palmer@email.com,2007-04-02,2024-11-05,,,,,,,,,
VOT281,Felix,Mills,43,M,NM,Democrat,felix.mills@email.com,2009-08-15,2024-11-05,,,,,,,,,
VOT282,Anastasia,Nichols,35,F,WV,Republican,anastasia.nichols@email.com,2014-12-28,2020-11-03,,,,,,,,,
VOT283,Jude,Grant,61,M,ID,Independent,jude.grant@email.com,1995-05-10,2024-11-05,,,,,,,,,
VOT284,Josephine,Knight,29,F,HI,Democrat,josephine.knight@email.com,2018-09-22,2024-11-05,,,,,,,,,
VOT285,Arthur,Ferguson,46,M,NH,Republican,arthur.ferguson@email.com,2008-02-05,2022-11-08,,,,,,,,,
VOT286,Emerson,Rose,52,F,ME,Independent,emerson.rose@email.com,2004-06-18,2024-11-05,,,,,,,,,
VOT287,George,Stone,37,M,RI,Democrat,george.stone@email.com,2013-10-30,2024-11-05,,,,,,,,,
VOT288,Zara,Hawkins,44,F,MT,Republican,zara.hawkins@email.com,2009-03-15,2024-11-05,,,,,,,,,
VOT289,Leon,Dunn,55,M,DE,Independent,leon.dunn@email.com,2001-07-25,2020-11-03,,,,,,,,,
VOT290,Kaia,Sims,31,F,SD,Democrat,kaia.sims@email.com,2017-12-08,2024-11-05,,,,,,,,,
VOT291,Archer,Hudson,50,M,ND,Republican,archer.hudson@email.com,2004-04-20,2024-11-05,,,,,,,,,
VOT292,Genevieve,Spencer,40,F,AK,Independent,genevieve.spencer@email.com,2012-08-05,2022-11-08,,,,,,,,,
VOT293,Brantley,Gardner,33,M,VT,Democrat,brantley.gardner@email.com,2016-01-18,2024-11-05,,,,,,,,,
VOT294,Evangeline,Stephens,49,F,WY,Republican,evangeline.stephens@email.com,2006-05-30,2024-11-05,,,,,,,,,
VOT295,Atlas,Payne,28,M,CA,Independent,atlas.payne@email.com,2019-10-12,2024-11-05,,,,,,,,,
VOT296,Dahlia,Pierce,60,F,TX,Democrat,dahlia.pierce@email.com,1998-02-25,2020-11-03,,,,,,,,,
VOT297,Griffin,Berry,42,M,FL,Republican,griffin.berry@email.com,2010-07-08,2024-11-05,,,,,,,,,
VOT298,Sage,Arnold,36,F,NY,Independent,sage.arnold@email.com,2013-11-20,2024-11-05,,,,,,,,,
VOT299,Phoenix,Reynolds,53,M,PA,Democrat,phoenix.reynolds@email.com,2003-04-02,2022-11-08,,,,,,,,,
VOT300,Gemma,Ellis,38,F,IL,Republican,gemma.ellis@email.com,2012-08-15,2024-11-05,,,,,,,,,
VOT301,Tucker,Harrison,45,M,OH,Independent,tucker.harrison@email.com,2008-12-28,2024-11-05,,,,,,,,,
VOT302,Nina,Gibson,29,F,MI,Democrat,nina.gibson@email.com,2018-05-10,2024-11-05,,,,,,,,,
VOT303,Remington,McDonald,54,M,NC,Republican,remington.mcdonald@email.com,2001-09-22,2020-11-03,,,,,,,,,
VOT304,Blakely,Cruz,47,F,GA,Independent,blakely.cruz@email.com,2007-02-05,2024-11-05,,,,,,,,,
VOT305,Malachi,Marshall,35,M,VA,Democrat,malachi.marshall@email.com,2014-06-18,2024-11-05,,,,,,,,,
VOT306,Amaya,Owens,51,F,WA,Republican,amaya.owens@email.com,2004-10-30,2022-11-08,,,,,,,,,
VOT307,Dean,Johnston,41,M,AZ,Independent,dean.johnston@email.com,2010-03-15,2024-11-05,,,,,,,,,
VOT308,Camila,Murray,58,F,MA,Democrat,camila.murray@email.com,2002-07-25,2024-11-05,,,,,,,,,
VOT309,Colt,Freeman,32,M,TN,Republican,colt.freeman@email.com,2016-12-08,2024-11-05,,,,,,,,,
VOT310,Esme,Wells,46,F,MO,Independent,esme.wells@email.com,2008-04-20,2020-11-03,,,,,,,,,
VOT311,Reid,Webb,27,M,MD,Democrat,reid.webb@email.com,2020-08-05,2024-11-05,,,,,,,,,
VOT312,Journey,Simpson,62,F,CO,Republican,journey.simpson@email.com,1994-01-18,2024-11-05,,,,,,,,,
VOT313,Zane,Stevens,39,M,OR,Independent,zane.stevens@email.com,2011-05-30,2022-11-08,,,,,,,,,
VOT314,Juliette,Tucker,48,F,NV,Democrat,juliette.tucker@email.com,2007-10-12,2024-11-05,,,,,,,,,
VOT315,Nash,Porter,34,M,CT,Republican,nash.porter@email.com,2015-02-25,2024-11-05,,,,,,,,,
VOT316,Remi,Hunter,56,F,NJ,Independent,remi.hunter@email.com,2000-07-08,2024-11-05,,,,,,,,,
VOT317,Dallas,Hicks,43,M,IN,Democrat,dallas.hicks@email.com,2009-11-20,2020-11-03,,,,,,,,,
VOT318,Magnolia,Crawford,30,F,WI,Republican,magnolia.crawford@email.com,2018-04-02,2024-11-05,,,,,,,,,
VOT319,Kameron,Henry,52,M,SC,Independent,kameron.henry@email.com,2004-08-15,2024-11-05,,,,,,,,,
VOT320,Daphne,Boyd,37,F,AL,Democrat,daphne.boyd@email.com,2013-12-28,2022-11-08,,,,,,,,,
VOT321,Hendrix,Mason,45,M,LA,Republican,hendrix.mason@email.com,2008-05-10,2024-11-05,,,,,,,,,
VOT322,Juliana,Morales,31,F,KY,Independent,juliana.morales@email.com,2017-09-22,2024-11-05,,,,,,,,,
VOT323,Memphis,Kennedy,59,M,OK,Democrat,memphis.kennedy@email.com,1999-02-05,2024-11-05,,,,,,,,,
VOT324,Oakley,Warren,40,F,AR,Republican,oakley.warren@email.com,2012-06-18,2020-11-03,,,,,,,,,
VOT325,Wells,Dixon,49,M,IA,Independent,wells.dixon@email.com,2006-10-30,2024-11-05,,,,,,,,,
VOT326,Haven,Ramos,33,F,MS,Democrat,haven.ramos@email.com,2016-03-15,2024-11-05,,,,,,,,,
VOT327,Bear,Reyes,55,M,UT,Republican,bear.reyes@email.com,2001-07-25,2022-11-08,,,,,,,,,
VOT328,Lennox,Burns,38,F,KS,Independent,lennox.burns@email.com,2012-12-08,2024-11-05,,,,,,,,,
VOT329,Royal,Gordon,46,M,NE,Democrat,royal.gordon@email.com,2008-04-20,2024-11-05,,,,,,,,,
VOT330,Ophelia,Shaw,28,F,NM,Republican,ophelia.shaw@email.com,2019-08-05,2024-11-05,,,,,,,,,
VOT331,Stetson,Holmes,61,M,WV,Independent,stetson.holmes@email.com,1995-01-18,2020-11-03,,,,,,,,,
VOT332,Blair,Rice,42,F,ID,Democrat,blair.rice@email.com,2010-05-30,2024-11-05,,,,,,,,,
VOT333,Murphy,Robertson,35,M,HI,Republican,murphy.robertson@email.com,2014-10-12,2024-11-05,,,,,,,,,
VOT334,Palmer,Hunt,50,F,NH,Independent,palmer.hunt@email.com,2004-02-25,2022-11-08,,,,,,,,,
VOT335,Otto,Black,44,M,ME,Democrat,otto.black@email.com,2009-07-08,2024-11-05,,,,,,,,,
VOT336,Margot,Daniels,36,F,RI,Republican,margot.daniels@email.com,2013-11-20,2024-11-05,,,,,,,,,
VOT337,Cyrus,Palmer,57,M,MT,Independent,cyrus.palmer@email.com,2000-04-02,2024-11-05,,,,,,,,,
VOT338,Nola,Mills,29,F,DE,Democrat,nola.mills@email.com,2018-08-15,2020-11-03,,,,,,,,,
VOT339,Winston,Nichols,47,M,SD,Republican,winston.nichols@email.com,2007-12-28,2024-11-05,,,,,,,,,
VOT340,Maeve,Grant,53,F,ND,Independent,maeve.grant@email.com,2003-05-10,2024-11-05,,,,,,,,,
VOT341,Forrest,Knight,34,M,AK,Democrat,forrest.knight@email.com,2015-09-22,2022-11-08,,,,,,,,,
VOT342,Sylvie,Ferguson,48,F,VT,Republican,sylvie.ferguson@email.com,2007-02-05,2024-11-05,,,,,,,,,
VOT343,Ace,Rose,41,M,WY,Independent,ace.rose@email.com,2010-06-18,2024-11-05,,,,,,,,,
VOT344,Wren,Stone,60,F,CA,Democrat,wren.stone@email.com,1998-10-30,2024-11-05,,,,,,,,,
VOT345,Sterling,Hawkins,26,M,TX,Republican,sterling.hawkins@email.com,2020-03-15,2020-11-03,,,,,,,,,
VOT346,Hallie,Dunn,45,F,FL,Independent,hallie.dunn@email.com,2008-07-25,2024-11-05,,,,,,,,,
VOT347,Crew,Sims,38,M,NY,Democrat,crew.sims@email.com,2012-12-08,2024-11-05,,,,,,,,,
VOT348,Celeste,Hudson,52,F,PA,Republican,celeste.hudson@email.com,2004-04-20,2022-11-08,,,,,,,,,
VOT349,Titus,Spencer,31,M,IL,Independent,titus.spencer@email.com,2017-08-05,2024-11-05,,,,,,,,,
VOT350,Octavia,Gardner,49,F,OH,Democrat,octavia.gardner@email.com,2006-01-18,2024-11-05,,,,,,,,,
VOT351,Bowen,Stephens,43,M,MI,Republican,bowen.stephens@email.com,2009-05-30,2024-11-05,,,,,,,,,
VOT352,Juniper,Payne,37,F,NC,Independent,juniper.payne@email.com,2013-10-12,2020-11-03,,,,,,,,,
VOT353,Apollo,Pierce,56,M,GA,Democrat,apollo.pierce@email.com,2000-02-25,2024-11-05,,,,,,,,,
VOT354,Rosalie,Berry,30,F,VA,Republican,rosalie.berry@email.com,2018-07-08,2024-11-05,,,,,,,,,
VOT355,Orion,Arnold,46,M,WA,Independent,orion.arnold@email.com,2008-11-20,2022-11-08,,,,,,,,,
VOT356,Kira,Reynolds,39,F,AZ,Democrat,kira.reynolds@email.com,2011-04-02,2024-11-05,,,,,,,,,
VOT357,Caspian,Ellis,55,M,MA,Republican,caspian.ellis@email.com,2001-08-15,2024-11-05,,,,,,,,,
VOT358,Sutton,Harrison,33,F,TN,Independent,sutton.harrison@email.com,2016-12-28,2024-11-05,,,,,,,,,
VOT359,Atlas,Gibson,47,M,MO,Democrat,atlas.gibson@email.com,2007-05-10,2020-11-03,,,,,,,,,
VOT360,Vera,McDonald,41,F,MD,Republican,vera.mcdonald@email.com,2010-09-22,2024-11-05,,,,,,,,,
VOT361,Wade,Cruz,58,M,CO,Independent,wade.cruz@email.com,2002-02-05,2024-11-05,,,,,,,,,
VOT362,Ophelia,Marshall,35,F,OR,Democrat,ophelia.marshall@email.com,2014-06-18,2022-11-08,,,,,,,,,
VOT363,Gage,Owens,50,M,NV,Republican,gage.owens@email.com,2004-10-30,2024-11-05,,,,,,,,,
VOT364,Iris,Johnston,44,F,CT,Independent,iris.johnston@email.com,2009-03-15,2024-11-05,,,,,,,,,
VOT365,Ezra,Murray,28,M,NJ,Democrat,ezra.murray@email.com,2019-07-25,2024-11-05,,,,,,,,,
VOT366,Luna,Freeman,62,F,IN,Republican,luna.freeman@email.com,1994-12-08,2020-11-03,,,,,,,,,
VOT367,Reed,Wells,42,M,WI,Independent,reed.wells@email.com,2010-04-20,2024-11-05,,,,,,,,,
VOT368,Astrid,Webb,36,F,SC,Democrat,astrid.webb@email.com,2013-08-05,2024-11-05,,,,,,,,,
VOT369,Hayes,Simpson,53,M,AL,Republican,hayes.simpson@email.com,2003-01-18,2022-11-08,,,,,,,,,
VOT370,Marlowe,Stevens,31,F,LA,Independent,marlowe.stevens@email.com,2017-05-30,2024-11-05,,,,,,,,,
VOT371,Kieran,Tucker,48,M,KY,Democrat,kieran.tucker@email.com,2007-10-12,2024-11-05,,,,,,,,,
VOT372,Flora,Porter,40,F,OK,Republican,flora.porter@email.com,2012-02-25,2024-11-05,,,,,,,,,
VOT373,Zion,Hunter,57,M,AR,Independent,zion.hunter@email.com,2000-07-08,2020-11-03,,,,,,,,,
VOT374,Clementine,Hicks,34,F,IA,Democrat,clementine.hicks@email.com,2015-11-20,2024-11-05,,,,,,,,,
VOT375,Ridge,Crawford,45,M,MS,Republican,ridge.crawford@email.com,2008-04-02,2024-11-05,,,,,,,,,
VOT376,Elodie,Henry,29,F,UT,Independent,elodie.henry@email.com,2018-08-15,2022-11-08,,,,,,,,,
VOT377,Brooks,Boyd,51,M,KS,Democrat,brooks.boyd@email.com,2004-12-28,2024-11-05,,,,,,,,,
VOT378,Beatrice,Mason,37,F,NE,Republican,beatrice.mason@email.com,2013-05-10,2024-11-05,,,,,,,,,
VOT379,Callum,Morales,43,M,NM,Independent,callum.morales@email.com,2009-09-22,2024-11-05,,,,,,,,,
VOT380,Dahlia,Kennedy,60,F,WV,Democrat,dahlia.kennedy@email.com,1998-02-05,2020-11-03,,,,,,,,,
VOT381,Wilder,Warren,32,M,ID,Republican,wilder.warren@email.com,2016-06-18,2024-11-05,,,,,,,,,
VOT382,Harlow,Dixon,46,F,HI,Independent,harlow.dixon@email.com,2008-10-30,2024-11-05,,,,,,,,,
VOT383,Tobias,Ramos,39,M,NH,Democrat,tobias.ramos@email.com,2011-03-15,2022-11-08,,,,,,,,,
VOT384,Adelaide,Reyes,54,F,ME,Republican,adelaide.reyes@email.com,2001-07-25,2024-11-05,,,,,,,,,
